Source Data for Figure 6 
red:
Index	Real(z_j)	Imag(z_j)
77	-1.496896123248	-0.529672360207
78	-1.496896123248	0.529672360207
79	-1.496717239847	0.557853499627
80	-1.496717239847	-0.557853499627
81	-1.496503332765	-0.588600673996
82	-1.496503332765	0.588600673996
83	-1.496243994791	0.622462914286
84	-1.496243994791	-0.622462914286
85	-1.495924209031	0.660181719191
86	-1.495924209031	-0.660181719191
87	-1.495521487866	-0.702792944035
88	-1.495521487866	0.702792944035
89	-1.495000601194	-0.751806342450
90	-1.495000601194	0.751806342450
91	-1.494303196378	0.809546440584
92	-1.494303196249	-0.809546440532
93	-1.493325738422	-0.879866627829
94	-1.493325733383	0.879866626926
95	-1.491868644426	0.969863213161
96	-1.491868596112	-0.969863211714
97	-1.489519257564	-1.094916342526
98	-1.489519089053	1.094916362900
99	-1.485733923998	1.299558252038
100	-1.485733707159	-1.299558329234
101	-0.500000127152	-1.819614928239
102	-0.499999872848	1.819614928239
103	0.485733707159	1.299558329234
104	0.485733923998	-1.299558252038
105	0.489519089053	-1.094916362900
106	0.489519257564	1.094916342526
107	0.491868596112	0.969863211714
108	0.491868644426	-0.969863213161
109	0.493325733383	-0.879866626926
110	0.493325738422	0.879866627829
111	0.494303196249	0.809546440532
112	0.494303196378	-0.809546440584
113	0.495000601194	-0.751806342450
114	0.495000601194	0.751806342450
115	0.495521487866	-0.702792944035
116	0.495521487866	0.702792944035
117	0.495924209031	0.660181719191
118	0.495924209031	-0.660181719191
119	0.496243994791	0.622462914286
120	0.496243994791	-0.622462914286
121	0.496503332765	-0.588600673996
122	0.496503332765	0.588600673996
123	0.496717239847	0.557853499627
124	0.496717239847	-0.557853499627
125	0.496896123248	-0.529672360207
126	0.496896123248	0.529672360207
127	0.497047425559	-0.503639363795
128	0.497047425559	0.503639363795
129	0.497176612792	0.479429040528
130	0.497176612792	-0.479429040528
131	0.497287791997	0.456782929274
132	0.497287791997	-0.456782929274
133	0.497384113554	-0.435492331340
134	0.497384113554	0.435492331340
135	0.497468035875	-0.415386271573
136	0.497468035875	0.415386271573
137	0.497541510924	-0.396322894406
138	0.497541510924	0.396322894406
139	0.497606112242	-0.378183172344
140	0.497606112242	0.378183172344
141	0.497663128703	-0.360866227851
142	0.497663128703	0.360866227852
143	0.497713629935	0.344285790700
144	0.497713629935	-0.344285790696
145	0.497758517927	0.328367480507
146	0.497758517936	-0.328367480490
147	0.497798567147	0.313046689329
148	0.497798567185	-0.313046689271
149	0.497834454548	0.298266913369
150	0.497834454655	-0.298266913177
151	0.497866780863	0.283978426465
152	0.497866781016	-0.283978425858
153	0.497896092107	-0.270137213126
154	0.497896092570	0.270137214875
155	0.497922895670	-0.256704105299
156	0.497922900497	0.256704109610
157	0.497947672921	-0.243644070113
158	0.497947696366	0.243644078105
159	0.497970889740	-0.230925631993
160	0.497970971904	0.230925637880
161	0.497993011280	-0.218520397310
162	0.497993230821	0.218520367588
163	0.498014553204	-0.206402656084
164	0.498014979510	0.206402491248
165	0.498036206120	-0.194549016327
166	0.498036659149	0.194548535490
